scenario N1 N2 N3 N4 N5 ta raa t1 N6 t2 N7 t3 Nanc
1 108273 162319 6455624 450291 85038 1227 0.287647724151611 9247 190994 15222 3821662 148894 2211432
1 201004 170589 2118231 2425387 2237239 1904 0.175096318125725 2181 400413 63651 618054 143972 1591985
1 67718 14582 4351890 11152 388843 422 0.364479660987854 841 4427033 4444 165690 24160 2696167
1 411629 43393 17431 256315 698738 991 0.0541811808943748 3467 2460211 5705 103089 46756 2260802
1 81504 150229 490743 20841 1107134 151 0.0606796406209469 595 2040475 1175 288841 73757 2435912
1 26996 116780 47086 141369 5020969 828 0.200280249118805 15315 2863409 18098 117397 73417 4050716
1 68436 108183 483286 985040 27729 1165 0.153945297002792 13042 174480 25011 881420 71283 446166
1 656671 2703597 567331 7478230 866324 719 0.221479684114456 823 1061200 147363 298482 261399 5012674
1 417799 174477 182667 4200189 1745093 1045 0.133769333362579 14215 209698 124836 836516 239746 6708720
1 199838 52696 851652 82255 2272471 270 0.259539723396301 533 62321 18804 2262492 300179 1827686
1 514396 24603 13659 9565579 13886 166 0.375933766365051 900 426668 10560 52269 27471 4014231
1 19843 2424872 15685 77573 79746 376 0.392038613557816 748 58051 2371 10622 6550 205562
1 139455 17237 96959 190501 1408195 578 0.094205267727375 20070 157770 22474 197000 57714 2101209
1 36931 122777 9228565 14618 998853 907 0.0533296279609203 2664 1542341 79262 889318 83316 7644023
1 91456 140020 7539459 14289 16116 343 0.30791375041008 4813 5675943 62297 141836 121530 410031
1 287329 602671 7724387 129152 3103026 8309 0.0685587823390961 8398 1657728 36671 4132349 317051 6764268
1 23453 12687 518453 53069 37599 273 0.0882412493228912 1748 9341923 10227 5143158 16131 907467
1 82808 1687564 5538091 76260 15785 3036 0.296098053455353 4667 1309437 6627 1342554 158023 9859314
1 174316 113469 555350 15546 59814 615 0.110552206635475 7547 11192 12041 21048 17616 4705394
1 382021 408110 3831208 8242003 22026 1035 0.120900563895702 6389 643944 156100 2799593 296229 1982328
1 40291 1812886 475361 1613446 12686 1185 0.128732889890671 1200 705164 33934 80941 45341 539538
1 50196 3326007 160276 714389 1749925 390 0.123461723327637 5549 213154 6073 104565 69481 1156828
1 110499 212441 23010 372273 13093 168 0.103999309241772 8394 1520314 98626 6507256 183054 1893117
1 51908 141006 5792879 327752 873046 1532 0.239060431718826 33262 971353 42849 100690 50432 1371372
1 991403 4115883 1989951 156006 1402018 1516 0.459982305765152 10299 153436 38048 861420 244716 5106260
1 254375 215879 2180089 37369 199637 9940 0.126998454332352 16138 380149 58889 897436 117702 1295554
1 48575 32072 1723590 177097 606743 516 0.0707555562257767 995 229628 6973 17318 14288 246132
1 50263 653647 1367822 1056858 32807 2824 0.334169268608093 3645 984250 4310 1207974 62200 4864743
1 996873 657275 214205 132640 199290 6126 0.223107442259789 39328 253190 59720 86354 97414 2327233
1 933474 31613 60396 96174 57278 335 0.162013038992882 7531 291076 39313 1555028 278066 1615169
1 184410 394753 134011 122546 293109 502 0.208327651023865 3493 135619 4385 150569 100077 4971111
1 11354 4065391 309190 3228420 67362 162 0.467386364936829 192 28390 740 20212 6808 340314
1 175619 26999 8362982 1329756 527745 175 0.167523458600044 654 12739 2713 110351 27733 1165738
1 572308 65856 662718 14896 122675 160 0.0742192789912224 294 41177 2651 205090 98991 1665036
1 641391 4549182 485186 2291450 4996192 1087 0.209759294986725 1720 16845 7860 899655 632859 6136286
1 243145 464168 563695 23835 206222 1488 0.108466789126396 5471 18568 6751 69720 26897 8949936
1 120480 1493924 89607 768264 54564 454 0.329780966043472 817 98400 5727 496121 137794 2259536
1 73625 34097 76573 4093030 240481 241 0.367449313402176 414 4086712 10402 18540 21386 500661
1 114822 1327431 66326 26744 732660 1963 0.369202733039856 6545 301100 26024 146741 42715 3299053
1 1069888 1975552 7093222 6157705 441177 420 0.218109652400017 5456 1243289 117078 846482 506999 5237876
1 15227 13173 15624 7420862 9052803 176 0.104514569044113 618 10075 1847 31291 4264 855628
1 33691 1980875 123891 170484 78413 606 0.0513939037919044 8393 2163321 18040 154577 24160 3515888
1 41127 2267595 58939 1347481 44425 228 0.242469638586044 27482 2351663 30132 89778 39931 4400029
1 1296227 1390352 1880835 429712 342482 227 0.200229942798615 22595 3024715 442794 173057 616554 5907720
1 77603 349325 152599 52761 45876 1767 0.238996103405952 3788 1164514 10710 814693 158342 936303
1 283337 1326652 61000 27162 18585 165 0.0650906413793564 2022 108969 29184 785641 376148 1189137
1 1884673 12695 659602 1236613 670051 153 0.433282136917114 997 78408 4626 509995 214425 6179122
1 1154687 55679 162568 1844680 12450 228 0.0757340788841248 515 1718106 10264 555279 223785 2290729
1 100511 57057 45094 107073 171413 613 0.100016735494137 727 6066401 1065 213380 99653 607309
1 31885 116180 3336852 1587973 1056154 287 0.108811601996422 32104 85126 47573 16996 47957 3571247
1 19267 9316181 102242 52237 145378 1203 0.0540463924407959 1272 12151 4193 80145 18399 1073865
1 34027 72897 538050 3985431 59357 637 0.152539610862732 6626 277433 11161 5605057 25206 678651
1 3766216 102236 43610 10680 19905 161 0.369779020547867 3417 129376 31246 58562 38251 8334839
1 87984 19672 11454 3443981 86444 154 0.448833405971527 2564 125318 7606 1147488 69452 682592
1 2228044 561190 47409 828166 27826 938 0.0792963728308678 4280 5947087 12879 550383 199836 3401095
1 137040 30380 299011 14136 2349740 285 0.470489919185638 622 53587 14637 542927 116135 1513140
1 79747 5484179 1944785 3358797 10939 176 0.0514109097421169 2699 85417 3797 577279 110710 632053
1 35682 157845 27165 8825021 22424 229 0.19866780936718 1189 3613889 2517 73317 64525 834407
1 348006 2753173 67086 3042462 64317 610 0.450629025697708 2771 27739 3530 179496 110227 2605081
1 371734 2726337 2593236 8350458 61186 172 0.27459129691124 6718 5706743 52253 142444 131527 9046106
1 656566 15256 774213 325885 12368 172 0.084613062441349 2235 657446 2348 9199601 272450 4337695
1 36504 111312 1009630 749286 1383721 606 0.137175723910332 741 171530 35411 404514 51472 1920874
1 375550 148903 62733 6053171 13558 422 0.157539486885071 1720 94568 41370 927621 89542 2759338
1 28337 371179 499347 2469257 957645 1724 0.466846585273743 3991 162675 31615 7280545 55788 3010989
1 36546 10658 17004 28869 1538512 277 0.0654215291142464 508 93800 1563 45587 21351 108846
1 29188 1629874 792863 82219 24977 361 0.306957721710205 7567 4791594 7955 1053090 109920 8898689
1 162312 10586 11583 246081 35157 303 0.0666414424777031 4960 188279 6538 91755 83915 261342
1 55232 56811 18874 85595 9991259 1329 0.077748216688633 13940 51587 41848 9565391 59097 8000808
1 988757 18331 13997 5233578 17360 999 0.323588013648987 8514 7097186 9664 3805706 452102 2108147
1 564799 14819 69385 287095 20602 162 0.23609171807766 6314 7255820 22704 705538 525127 2005368
1 49706 1987237 45590 1269783 50497 803 0.2190310806036 6493 1738487 24494 317390 60046 6192191
1 397298 4394617 40676 3896961 185752 235 0.0693352147936821 18680 25549 20369 891140 724361 5444389
1 86426 3266768 104222 52685 223468 443 0.172844722867012 1218 9002624 19351 32439 27122 4487591
1 275961 7106920 120346 927215 1537906 5333 0.147440284490585 8207 1532164 30883 379663 364204 2735219
1 51494 18291 29544 316197 1781755 582 0.144473478198051 2106 11497 2991 13154 6085 1386728
1 123903 53822 2071426 118100 21940 494 0.0855115875601768 5085 212935 52850 7266190 70168 515856
1 66616 119569 6421135 414717 8406724 882 0.156945556402206 3186 334374 55485 896562 149710 5059021
1 797179 208432 11407 1304383 1076376 1618 0.360906302928925 5059 3323853 100315 465250 419999 4152713
1 15993 2108851 1003893 29373 42086 307 0.224224120378494 563 150668 15904 148201 41817 7575764
1 40155 93442 15124 202086 1384703 3480 0.0601683333516121 11579 61743 13308 5199580 34778 3569826
1 293365 42936 74948 1303869 102211 521 0.0666011869907379 1495 6951505 3212 443883 110617 1712674
1 85445 422702 46510 16144 34954 857 0.156424105167389 1138 61345 7119 238556 117081 325367
1 17765 37342 24790 416377 32397 4609 0.0521534457802773 5197 526729 5210 640275 6947 388205
1 80751 6649197 1272324 33096 31722 408 0.435036867856979 1549 350831 5294 25672 29895 4200394
1 127245 13704 922297 5226230 66326 295 0.0518028363585472 6293 253619 21741 351248 89959 728981
1 52491 151985 909504 5574971 17631 1603 0.136277481913567 3400 9862873 11471 820130 60588 1680318
1 1002012 2646823 161275 1377280 20782 1141 0.0711168050765991 1890 1513112 19076 518605 214618 3479470
1 2349586 457195 275806 59365 132880 763 0.329863518476486 5742 337687 126878 282352 188249 5185592
1 395993 535205 56266 1071274 488658 1134 0.261342287063599 17839 1313153 34663 1570364 241051 3353709
1 695949 191426 1459463 928097 6422517 1266 0.0785550773143768 6461 1568558 39897 1350020 450607 2589635
1 738969 36709 49373 9556733 12824 663 0.0583807490766048 818 22210 7755 723077 107147 2491345
1 14829 10619 178305 2544680 17763 159 0.0809675604104996 2732 442557 2761 1980800 13022 3872333
1 50035 5570595 8958332 72282 10418 584 0.372957706451416 2281 6342850 5885 40941 20470 762699
1 13322 3568505 3425396 2552926 48139 295 0.334514915943146 1497 1474556 1596 45279 12510 4728651
1 2823218 79955 11832 923975 62745 1350 0.0858891531825066 4892 67647 23299 25013 28000 1934028
1 18688 158945 1671234 33014 16857 840 0.241136625409126 2759 108179 13902 7061579 53294 586433
1 320551 122722 15286 2615325 1230452 1114 0.437681466341019 9509 6372060 18871 1644763 215793 2473346
1 167602 5916408 131997 9302492 3940784 247 0.0805880054831505 1568 272471 130144 51537 157405 5528814
1 11116 15620 615098 399597 93283 168 0.126553401350975 375 8903950 823 14596 5138 81354
1 25792 8375764 1072524 51920 1525891 199 0.328342139720917 408 130099 2521 27443 22123 682192
1 145585 28022 40973 33036 568815 614 0.377090722322464 1305 6145497 2238 18697 10301 5422923
1 60339 97773 116513 5755048 976333 462 0.162559777498245 1160 127708 28019 30254 67298 1481749
1 357062 16401 39813 67515 228748 164 0.0892525836825371 212 818136 1804 766474 404617 2365182
1 379081 26935 908832 6685336 3365534 395 0.185561060905457 1802 1765268 3556 2237093 733640 3437958
1 49393 1371235 2571705 6127795 136471 1212 0.266877770423889 23175 1435995 36319 110736 59232 393619
1 1919073 385010 348544 74212 114119 712 0.0726690068840981 1838 178638 18985 4250055 660482 7492878
1 164117 7306621 347186 256171 17591 338 0.375943422317505 2325 1109616 44174 4284635 283488 9901057
1 29350 268567 54266 218239 98061 2434 0.0752473250031471 8550 305601 8996 31669 13077 4179212
1 97485 548816 182734 34140 233306 3369 0.108174197375774 5807 117567 7392 1464662 115845 1602633
1 166245 13872 65106 9824854 110036 1391 0.140980631113052 3199 282874 16821 118495 59082 1377440
1 4041501 723832 20057 31142 20537 439 0.0581122860312462 2105 12235 3511 1074504 156586 9581677
1 15563 17736 431382 4133940 24236 1393 0.155138522386551 6516 542133 13888 1206520 29109 6715897
1 2515252 12314 3108155 19021 33061 425 0.157143965363503 5852 1812178 15151 286464 91399 5762938
1 117626 525860 92555 124337 2172185 4525 0.28873485326767 12684 4588158 45527 2561511 340718 3898434
1 908765 559666 13229 3083883 13631 1526 0.0684524849057198 8157 781796 38806 229526 288204 2270991
1 613672 5514937 745391 1090184 127722 288 0.0607719793915749 13164 58256 25195 107741 64852 2030974
1 20946 3585012 31293 112734 3334493 1140 0.090942770242691 1912 154020 35570 59621 58131 8369060
1 342546 19246 10873 1305627 16800 594 0.173356711864471 692 28011 6798 809084 51935 839210
1 271783 12687 18652 259002 121257 573 0.0847076922655106 805 4570394 2005 102437 124701 3549434
1 2298273 209469 18023 2578711 338516 2367 0.0723035931587219 6459 51702 14629 510467 99896 7669615
1 61806 25652 256838 27450 26262 237 0.30237740278244 2682 2167936 8249 16838 13407 187434
1 35205 7493241 303001 149761 1298827 3723 0.108427666127682 6258 7593200 15370 41241 32845 6081858
1 325546 10723 1438832 5847282 101820 1345 0.159846290946007 5399 5478468 5987 63694 17404 1410895
1 39652 690328 1564958 81731 22174 256 0.0832673162221909 2143 818612 34241 675306 192258 9928324
1 219937 82645 524799 721053 1826464 235 0.0840239748358727 2542 36678 16832 208169 61073 1387363
1 34088 54594 8478972 1734132 23265 287 0.0724472254514694 3646 371335 4131 1948960 24074 1791632
1 80767 7483516 255335 24048 1177976 1378 0.0700511559844017 3126 309144 81063 326022 113814 5895701
1 38329 1596557 2256491 140958 50939 177 0.310161739587784 1928 554839 8452 88411 24335 9561984
1 131229 701480 5363343 6375531 11434 155 0.320427477359772 289 27570 586 110107 28724 2004322
1 27748 23519 46662 2434113 1550755 378 0.0701564848423004 760 26977 10088 2214655 11616 1610250
1 16125 35992 825526 623716 160962 151 0.0933409705758095 1146 3633092 3414 13251 7306 1196849
1 10802 86357 481362 568049 657614 1938 0.352712601423264 3077 3777688 3180 73598 13574 5375774
1 381306 456659 24290 6611701 62078 2632 0.264374166727066 4116 5331379 12017 96431 60519 2529075
1 393668 224376 340441 12169 1385156 3900 0.0521438717842102 6715 16822 10762 21975 24735 5777986
1 99335 1734397 87504 17899 52617 157 0.193738669157028 531 54625 1853 361396 103893 660025
1 23716 2449722 45663 79520 262877 823 0.173401460051537 4659 19595 8705 47332 40500 7200865
1 575673 82170 301110 22324 35351 442 0.137053325772285 2853 587167 23295 876156 110867 1152514
1 37202 246593 1151561 584709 284633 515 0.197172731161118 14981 115871 39722 5834347 46315 791961
1 90359 6365196 82523 17799 202717 3910 0.121164329349995 6773 140231 12819 38581 38049 271705
1 31874 2350667 3620777 5287637 152548 423 0.208960011601448 12205 279622 41167 364129 61050 1503981
1 56315 833579 1479467 6225240 5409184 356 0.408122509717941 2758 68030 28281 58314 34910 2184178
1 18833 4834278 45619 292384 267038 3095 0.0741920843720436 14840 104412 20333 22013 21552 903780
1 1046414 1328286 16695 1207509 46078 802 0.266344130039215 2191 26111 7585 46178 24358 2094081
1 168962 152401 32299 2002755 75643 162 0.285033077001572 193 38682 13176 293363 52623 1611863
1 895893 255461 7156697 42701 9349904 468 0.0990012884140015 2615 142985 39553 2581727 222598 3569296
1 36752 2331524 8594743 94463 1607393 760 0.0630914643406868 1079 14911 6634 77063 23991 845000
1 24566 1347541 970339 83039 8181803 177 0.121278792619705 1215 22074 2401 31314 9918 8800044
1 118492 628113 347679 536537 24462 6209 0.217145845293999 17259 170539 127513 71599 134897 9260035
1 166301 226832 1598504 1916169 2369729 9389 0.0910153165459633 38122 89198 62742 3965427 81677 1979266
1 180090 156601 450500 60124 110882 653 0.214119896292686 1608 4161763 36867 31190 41540 2678114
1 79171 299423 139463 274621 855537 18239 0.44657164812088 30075 1387953 69800 5162645 74536 6628329
1 72946 1033159 5002670 5921086 109028 474 0.0529948882758617 7170 38451 11987 2954481 96533 6851605
1 386708 18200 2377107 8172188 219690 1122 0.083424486219883 1855 475760 10564 66412 36099 5335477
1 12553 61260 152746 167837 1122132 321 0.0698786675930023 651 13164 948 36572 13484 3144369
1 55167 18473 1118576 1196747 347067 416 0.375244349241257 3309 8084001 15966 175977 44778 444004
1 61339 25454 1559350 392096 455584 545 0.321108818054199 10784 141411 11251 26072 14266 629369
1 190950 39489 519811 608566 479371 2303 0.277910888195038 6693 39735 7607 24429 16202 3961414
1 45883 58036 54989 51276 277646 157 0.119312137365341 18571 378158 30372 308101 37180 1629801
1 456081 625790 160120 6121321 1138434 1966 0.484837383031845 2650 13131 5689 275803 153104 2302803
1 192376 29750 53372 4077166 19392 1285 0.128096699714661 1772 1791649 29951 740949 168077 415347
1 112735 533961 1892540 272259 311126 213 0.292658716440201 36078 234016 83141 472719 270111 1733715
1 952543 1122559 23635 10666 33059 1047 0.0954998210072517 2380 3973231 44721 517302 174318 5086927
1 32392 342584 3615464 51959 18430 232 0.486716121435165 7884 1816823 15294 828317 96550 5009436
1 29247 6272077 114851 217604 33690 339 0.183281853795052 7134 857690 22861 482443 60339 814411
1 136222 92950 7680268 2816895 217628 391 0.310293763875961 1035 12481 2415 127203 27807 633590
1 13970 112900 172057 375993 129640 1692 0.245893895626068 2537 70698 5095 18898 7715 174720
1 434310 734112 10209 4109482 85112 547 0.15811887383461 1423 2151104 3376 511583 302643 4173290
1 118051 1614584 9287776 57193 1547271 406 0.0831562131643295 12772 6521157 14246 270133 60875 6680172
1 15030 39841 53537 988432 40237 189 0.153632178902626 921 396434 1215 68693 26323 235702
1 471914 140518 5256508 1666535 393630 213 0.142328500747681 2199 193157 26539 731340 684770 2509471
1 150537 15281 3601963 399055 22121 2554 0.283647507429123 2985 208366 18945 357611 147045 230326
1 27451 31980 1037148 147944 40505 224 0.287996351718903 880 179228 1859 1043223 36261 6447830
1 311603 5375014 7708739 52434 2270165 966 0.218738943338394 8970 878347 29657 162606 69783 4129171
1 689659 19448 948860 2635442 648871 181 0.187250822782516 195 151829 5531 2129210 374551 7934321
1 164710 8392703 22107 223207 206024 157 0.141225025057793 23511 195841 34389 766989 110141 2619503
1 4244574 16213 38061 10675 99710 435 0.193119451403618 1223 26526 6199 19910 14580 345589
1 27098 16191 7033556 6788376 912439 222 0.0703162997961044 306 349100 5038 250010 26557 508953
1 95220 591441 207630 3517552 7838824 386 0.103684678673744 867 462656 39453 6622228 126941 3914265
1 69842 141111 6403169 8189046 1098442 321 0.323885649442673 19795 180656 56702 1779698 181139 8697511
1 25422 9760030 2793683 1060410 90169 195 0.296417862176895 1437 149107 1559 14709 9075 863797
1 1043697 491006 13947 59997 32848 1918 0.18212454020977 19337 640467 57328 765042 363610 4567693
1 48359 79363 821600 63540 1706194 1109 0.0546995475888252 3647 100633 9861 729911 174132 8975485
1 456406 426742 273396 1265642 19411 175 0.183386251330376 1470 2461989 7592 70138 38743 1840990
1 157410 377743 2479444 1188791 4390009 405 0.110323257744312 3416 148718 8048 1291142 315253 5529794
1 861699 58929 22148 838153 117601 1661 0.311880499124527 2327 6122020 72747 696550 741110 9971186
1 62732 58345 592860 3958613 101870 229 0.403994590044022 560 541388 13133 2548943 56068 4169383
1 838087 22954 645816 798360 16896 2218 0.0543920584022999 6014 17451 13693 58370 45537 8380826
1 107927 636432 26688 3503566 1471750 184 0.170160308480263 502 18063 5767 254354 44203 5486313
1 339860 166774 1175827 1739088 1183886 1408 0.334818810224533 6504 890041 41229 48585 74250 2318828
1 145261 15442 112183 7877919 35703 257 0.0506979450583458 1440 103690 5726 5443062 422250 7048268
1 1219315 86239 747864 7022904 12790 696 0.274184286594391 1416 1872329 1693 3633251 588490 5863785
1 647843 3296213 4112630 40955 73127 3640 0.0955445766448975 4062 1015404 37787 734577 200132 2729972
1 291076 209563 49208 5762060 2650257 525 0.0580640733242035 3693 770519 4987 142986 118637 7684889
1 31429 272531 6836305 8229216 156704 3845 0.109874352812767 5968 1270845 9175 48572 14369 908492
1 1112131 178944 2237991 9404414 34026 1277 0.0607543885707855 3503 951848 14737 19594 21754 2358925
1 3155326 103645 51033 367531 10877 764 0.434239566326141 2594 2618016 17475 359778 158384 2366976
1 313210 134778 6841012 7553267 67840 3231 0.159335032105446 4624 1390432 75096 801743 90514 2871187
1 55401 93722 294985 1882360 1700524 17246 0.161151066422462 23413 2617326 72331 326110 90551 6869685
1 91398 18935 351049 85256 13842 166 0.109422378242016 256 10373 4953 98211 72257 1370421
1 7268675 229414 773378 50844 9663062 1842 0.0756211802363396 2443 372658 41746 981967 229558 8685981
1 84490 6062717 109855 4433267 121393 334 0.182503908872604 4183 93418 5746 134685 108058 1473219
1 86082 38932 8793704 14227 164569 2140 0.0741564631462097 2956 241523 34353 228398 194174 1213628
1 94565 921160 568211 1855614 4928649 191 0.154230013489723 219 10768 5439 83945 69771 3236563
1 80229 13620 48615 3521066 5327030 1256 0.328213900327682 2377 30363 7179 379426 27155 3381676
1 68184 35370 45613 74674 46012 172 0.226749032735825 6213 95972 28659 663093 132578 280581
1 205291 617501 169921 22336 140674 582 0.166170716285706 4087 563009 4860 1033790 137104 6177098
1 99456 52823 1551947 173454 1615255 180 0.445303529500961 4184 5196221 23158 3354018 85722 5722741
1 10382 157370 548369 21419 259878 502 0.0850363224744797 2811 25037 4749 1044249 19177 5401387
1 118989 144077 25764 1488773 426027 532 0.0918171927332878 586 60890 34589 27170 36745 1888084
1 88429 299441 382219 16641 1295012 745 0.447110295295715 7035 500334 18551 33191 48126 754756
