scenario N1 N2 N3 N4 N5 ta raa t1 N6 t2 N7 t3 Nanc
1 103274 138302 12890 8504797 35264 1051 0.106170929968357 3863 328903 9511 6426921 350723 4317096
1 35814 35772 11641 5750685 70399 475 0.121721155941486 668 1561498 7049 129861 24140 1211094
1 11933 2662711 10039 306325 199705 267 0.232170045375824 2214 10766 2863 34348 14688 2397192
1 600962 9362301 8487791 93564 1865712 1797 0.0907599478960037 44543 660675 129292 1510855 645408 8583594
1 97923 195123 50684 185938 159345 959 0.111009605228901 4174 25393 11950 26380 35319 932397
1 56090 69599 4466165 35474 18173 329 0.0943252667784691 1158 795573 9818 774404 43629 8986860
1 1190243 5156116 503225 18339 166705 173 0.213446840643883 4790 128723 17668 732169 243136 1976715
1 86916 68508 133185 261625 654464 2135 0.0665328726172447 5470 4471095 12939 160280 146478 2047313
1 1931780 2078232 2665588 221041 97129 615 0.139906823635101 48876 2709526 138125 2449417 380945 5261980
1 15598 92238 128995 6285535 31548 246 0.445644468069077 981 50761 5314 590774 24083 686603
1 40716 34801 10501 659670 306810 222 0.0674942880868912 223 10826 1805 474858 38809 1865297
1 444150 35768 9327814 931165 15807 1262 0.177745446562767 4528 730892 36895 3117631 97707 4577740
1 19401 117874 1022243 105115 13091 500 0.0949529558420181 2860 61582 6612 52045 8478 2961047
1 240064 786555 15899 12040 211585 266 0.126368507742882 2441 5202419 10260 338436 89751 9855871
1 280284 9811823 7132114 5819393 276293 6584 0.12095458060503 12062 364908 31223 1507583 411846 2539086
1 5146475 221645 8809461 3191354 120994 74451 0.401879191398621 81364 89252 113223 1992001 693335 4529979
1 271530 154811 41369 475729 1480521 914 0.213541269302368 1170 1000765 12354 95112 56265 6488172
1 164772 19192 248506 800242 5638637 1386 0.215943455696106 2845 39749 13018 7069635 333406 2281766
1 23129 7683968 226883 6114205 53103 169 0.297007203102112 2159 29946 5375 43143 17433 229811
1 574958 896415 24109 32106 3834400 4652 0.168574139475822 10110 26606 19646 1457029 118027 8197048
1 13250 147450 452927 1508317 167895 336 0.0611579082906246 8172 6561670 34825 432192 78991 2812057
1 25757 33453 12861 1175502 760020 1243 0.102629154920578 2896 2575174 4378 64200 13798 1449729
1 299940 205147 24160 4132330 1506652 420 0.0972694978117943 448 28645 2059 751051 282293 4957072
1 29944 12158 675764 160196 33243 569 0.0827484950423241 2046 1511015 4814 385658 114327 6220146
1 219173 23437 891820 2517050 71364 176 0.264310032129288 1984 1485655 3512 555614 386132 9895919
1 74159 981101 38960 1667244 480220 526 0.445005536079407 750 24567 1428 39780 22210 6628413
1 286079 139881 34408 84679 14762 996 0.0953424349427223 6635 322360 29129 146164 42330 6067931
1 57340 788937 26543 9430902 29447 826 0.166597843170166 1132 1291011 53878 199314 93889 760142
1 41762 84403 111718 6762479 1518669 208 0.0918169021606445 4060 43123 6550 57468 18128 9523762
1 53395 7510984 481089 457378 64630 281 0.216107726097107 1052 35320 1660 128927 62388 6442330
1 89179 3194048 2631135 30803 179151 1480 0.346468538045883 1529 4839660 3427 122619 37648 1978454
1 3089094 208976 55691 42951 36817 250 0.174642965197563 7678 128469 10947 168746 45156 4591843
1 111729 349689 3558181 49439 84959 152 0.066064864397049 4307 7785333 46669 4442381 522645 8344509
1 283939 8819748 16594 17634 3805224 198 0.131608054041862 489 26984 4127 4376594 418282 7960868
1 50123 851596 2350698 723326 42242 203 0.2259761095047 702 271985 16204 15039 20456 1288472
1 370091 4634767 736388 7332267 471146 591 0.140910312533379 1343 159161 4807 639205 327388 4315113
1 95371 41218 268656 2686769 1229200 3935 0.119478896260262 10389 1458112 43991 433126 159866 2937447
1 76606 140814 5447238 147164 20311 533 0.154120206832886 5178 6263560 115757 1066548 409527 2038477
1 47884 23753 80061 16654 189444 212 0.0865993648767471 223 63825 3363 34537 39334 5937582
1 313005 306030 10769 124630 229460 441 0.229339927434921 9411 3565958 170697 1013822 350188 1757108
1 58593 7709529 12183 1085199 59261 231 0.153362289071083 3015 3101855 67581 153723 124925 1352587
1 3687682 250482 416834 68410 81349 2160 0.154492199420929 5608 891387 73853 347014 137626 8215958
1 22653 9193988 3361543 570520 3652941 1098 0.13919298350811 14017 59614 16588 105244 57277 8215354
1 218293 7413075 4180896 30637 21225 2858 0.194297447800636 3954 3575697 7140 321852 173073 678280
1 361469 63835 9698485 39724 5964684 265 0.291923344135284 2353 283654 43180 191051 233515 1941674
1 29626 19447 286131 2697152 241668 563 0.190983399748802 1290 493512 5668 367043 74490 561016
1 1042398 2596435 247545 1126489 865098 5577 0.12816695868969 160339 4071502 300199 2048926 409835 4573730
1 55337 8476332 41009 10522 182415 1395 0.0600794181227684 5287 3019401 14521 97087 37874 2514416
1 106294 170382 189129 91173 36081 1281 0.0740706026554108 3127 116654 49837 166400 61700 1091332
1 10857 50671 226950 139457 8312623 1781 0.320470124483109 2706 60462 12318 1204476 39132 6043925
1 35555 68850 53288 23945 445118 6694 0.216497808694839 9761 83733 16166 1582422 164348 2291693
1 11196 585509 3044818 35523 4621182 713 0.0880613252520561 2988 3742004 5027 231984 34614 7895634
1 53811 2810093 17838 978508 19771 2386 0.0638003051280975 2508 1436180 32170 4590244 100220 4307662
1 1903878 589604 46686 3511132 5774320 2343 0.145754218101501 100571 7417867 491966 813199 594996 6274624
1 212743 342839 1100822 2535657 29646 644 0.266063094139099 1057 823952 210919 204755 339668 8781143
1 63011 54449 5192558 2347126 573338 203 0.0842627212405205 339 44607 3517 1589191 128644 1175605
1 15820 39005 3447923 143141 4474251 1231 0.0545404031872749 1594 767166 18695 40430 40164 7455435
1 155192 10474 30197 1171841 31200 3913 0.208850607275963 5256 77583 6339 177058 24229 2193387
1 4705885 127250 1100362 17358 23111 384 0.0686268284916878 2880 1510139 68247 1994225 424028 4485570
1 1815129 29082 392764 2329499 1051858 196 0.221161246299744 3810 52541 5002 877338 648250 3915249
1 33957 300476 49305 781464 159847 20185 0.353240519762039 22146 39152 34163 389139 38131 9960707
1 40191 28290 2167521 48804 4944128 525 0.366420030593872 3153 175698 3889 194380 63020 536579
1 87370 203427 338610 195499 957904 330 0.0834690555930138 9614 92522 38675 536274 58264 1662119
1 122188 61620 2085266 67753 25987 362 0.085592158138752 3681 297608 38232 5769404 129090 620233
1 36417 136505 586049 39789 19369 196 0.455576688051224 354 61535 11423 7426691 58513 4713724
1 55687 356325 35774 36875 3678157 258 0.0875164940953255 7177 45859 13865 105288 34919 379606
1 27460 4694204 400371 2142835 208498 1463 0.195387229323387 2966 159944 3963 10645 15246 626760
1 321902 3638427 10863 111292 24310 201 0.259440720081329 2285 91858 3818 102718 57585 1025106
1 319257 11381 158781 11183 2241190 385 0.0718324333429337 2406 740136 14967 769973 129774 9653331
1 15307 2079810 5985345 1779684 16690 192 0.320562064647675 282 621364 375 21758 11958 1915532
1 35135 91469 105599 31410 430873 4344 0.157732680439949 6296 542606 6652 4995423 38019 1293752
1 496984 3590698 2304613 4847025 190041 4644 0.371391654014587 5165 117348 5365 359404 259411 8941252
1 543527 133440 165510 3679638 422392 1386 0.376133441925049 18035 34254 19359 141629 125802 2439839
1 304459 142087 439680 18052 42761 509 0.0854342877864838 2083 6483244 80836 336326 380561 4146546
1 28013 84577 451860 8799384 439123 919 0.286008298397064 1380 6537200 5101 11959 16915 837057
1 261694 25198 236787 92139 229024 285 0.0917738899588585 7311 35681 22457 725473 109309 2750576
1 209116 1108178 1016714 1209730 1403448 1093 0.250776529312134 1384 105393 10958 1530247 265272 5588354
1 2184256 60742 13825 1765751 10743 2975 0.317563205957413 3701 2003304 10249 41269 31505 7565456
1 129682 44458 5669464 636965 28680 10203 0.462581217288971 12554 1437120 25641 56857 79103 516076
1 16614 12689 1023814 4830375 30933 335 0.407000213861465 878 15927 2583 337875 9858 2613514
1 53096 1088419 994763 19331 29918 345 0.170973494648933 10500 2396039 34427 8085018 107175 3117972
1 294806 599114 165804 16945 1005801 373 0.401161789894104 745 693744 142235 441100 326825 1323895
1 251915 904954 61680 3490649 79436 321 0.0767528563737869 4228 1511168 30085 1685654 270303 3993130
1 347318 82142 674948 2058074 138202 4745 0.210050463676453 65874 9005587 102331 1312903 111759 5520714
1 318479 3528349 817733 18025 3290307 209 0.141589641571045 412 1551031 1476 1957696 598233 7034724
1 209091 1448826 1353916 39119 23062 7298 0.0970008373260498 12869 292254 66608 866150 136061 1252463
1 938792 62412 1289222 3116430 39860 532 0.129330769181252 19060 5108175 20394 251738 111473 716020
1 30669 168044 682881 4984291 137617 229 0.240616917610168 668 1205961 36853 730932 57540 1429327
1 385604 237269 836223 46441 302877 1055 0.0817638635635376 2724 1950467 134190 240584 350578 1620106
1 414885 2466241 409354 1914561 17185 454 0.435583710670471 962 70907 6267 420614 88687 8755484
1 25424 176987 28905 337435 108562 1074 0.304099291563034 1088 93656 3527 17709 22664 8724715
1 35461 72101 1430459 30474 1115308 173 0.421390980482101 1087 339445 22445 7783108 80861 6523827
1 799443 1757367 135029 14144 1483915 436 0.0699433982372284 610 524225 5033 936190 643157 5167054
1 2119850 25049 255887 55612 8722417 961 0.157552912831306 5344 1120198 25468 694189 235478 2481298
1 41716 1068701 504939 491053 280254 2225 0.122705586254597 29661 2865871 32039 5973936 137577 2328433
1 149526 8390775 12356 3295851 138649 229 0.0823133289813995 7197 1536034 94934 97882 146103 1606035
1 29399 1727285 8665766 267428 124324 645 0.223245069384575 24201 352267 40092 4341703 103929 1200989
1 11985 57361 54107 2101155 2504448 3308 0.10091619938612 15376 751854 17704 261081 25922 1003533
1 1243545 10972 4536467 59083 87279 425 0.0570414997637272 2726 92772 3280 807100 454757 1733240
1 107139 7936963 51101 4109651 2162286 382 0.0582040064036846 973 777091 1556 478111 120467 4238520
1 151375 482177 17083 309870 2880420 296 0.0681154131889343 422 54455 18154 89906 57733 2369211
1 3466442 224910 25548 212422 144764 259 0.072524182498455 25680 1676359 111310 143277 157306 1991675
1 45473 9185708 2241916 574106 13655 177 0.0566070750355721 682 132109 13161 38906 40621 3487825
1 718961 161491 16970 393686 140942 1512 0.0760759338736534 46627 254742 52162 52510 104016 2752551
1 25807 1242825 2559477 369141 629463 377 0.102310180664062 673 162580 2518 87392 30794 546520
1 130812 506939 1880820 1139059 38485 1872 0.0563322231173515 4602 410924 30144 297330 184780 9979308
1 63621 1417358 8147938 36051 82953 377 0.104313127696514 12015 22870 12280 1652322 77576 3264197
1 12635 9943253 545546 3285340 48605 1541 0.0765456929802895 14631 260786 30221 1528177 107212 8295128
1 58995 8984187 1221166 406914 343669 389 0.220878422260284 4828 4609357 27402 489090 72756 6119651
1 11627 1094317 17178 5262719 1645912 2650 0.0844733268022537 195911 308282 292743 1858364 609177 8060962
1 255741 2213258 21948 623155 11324 7525 0.263260692358017 9009 39400 26732 266915 86883 2335498
1 42006 23666 73583 61467 16749 397 0.357846826314926 477 152728 10835 113779 36563 436130
1 67686 42061 89295 16116 139004 362 0.132454797625542 10820 10126 16891 49368 50111 156716
1 846967 39897 27842 50518 2511595 823 0.289301455020905 6271 129866 22918 1032524 97673 9484944
1 14575 50234 6626961 90257 45958 2662 0.105611324310303 2952 462441 4279 169155 10112 569045
1 13589 21423 5648633 2139048 26603 293 0.078464113175869 341 620761 3150 90038 26560 244928
1 21386 271841 732750 91847 18973 243 0.257700890302658 419 204908 10695 185496 50599 1005002
1 165091 62318 2270276 35627 42383 172 0.417130708694458 7321 1457701 12827 306072 48903 3208983
1 1794246 19091 7270543 14569 1720523 336 0.0709089711308479 1804 287567 3913 32234 15426 4992228
1 17734 28402 484996 4854464 845061 270 0.0530183799564838 2132 227726 8564 1799980 37818 5482524
1 252580 4935219 15719 1340346 279956 2809 0.244643539190292 8014 233253 16383 66692 91316 5307600
1 2680282 108168 65748 110862 363767 10031 0.128464207053185 25169 66702 72108 3077892 344401 3747175
1 268330 185836 199608 5642145 15701 833 0.198778957128525 2748 116741 29008 2244919 81672 1182202
1 64057 1218012 130783 1029836 186577 495 0.148972719907761 843 24198 2705 355742 144920 1038383
1 53604 134851 5064813 78757 121940 400 0.107387408614159 472 14910 2226 161787 27685 402486
1 51281 3377683 1523778 23104 169265 1259 0.365272849798203 3910 330618 14190 144219 24018 7173678
1 96982 21136 104298 21899 7946401 171 0.0990004613995552 2190 448357 3597 981103 406161 6172406
1 110213 80319 2540885 944151 5376150 1391 0.214725285768509 1559 56188 6289 72341 51751 1014158
1 92116 69500 227653 28251 17965 218 0.306623786687851 1633 36083 9917 6417553 26710 6031418
1 776241 1117455 2425591 797832 658826 310 0.445783972740173 704 270535 1065 1011859 432741 6227485
1 960651 322931 202221 20385 1854767 3560 0.106808729469776 3976 1736028 199646 572322 352111 3494760
1 67787 26083 5989794 26300 2585872 791 0.221239939332008 1607 119482 16496 4643050 42407 3135316
1 20737 14120 504261 204897 984085 2455 0.0511732064187527 4681 11970 5609 122929 48905 339493
1 53572 238585 123367 1284163 6311379 194 0.0797819346189499 50135 290740 119511 111704 160750 5938103
1 125526 1217278 233578 64384 1035611 161 0.344666510820389 227 284483 7297 71791 81149 1479898
1 135266 120831 1123611 301661 1812274 247 0.204346776008606 79363 13840 86270 1697950 115029 3722903
1 189069 42144 1123674 6021154 356765 2024 0.0775325447320938 2445 115026 6471 105615 115437 1420612
1 863143 21966 127428 5143011 31681 883 0.190399751067162 1390 3052364 15615 814473 292340 3388692
1 97594 706437 293610 416112 9282365 1898 0.227725148200989 2124 538595 2749 341092 210406 1990413
1 377769 2424281 2080485 16595 9545015 2585 0.0941540375351906 4637 1947729 287252 3686813 667955 4595047
1 15311 68950 6793906 7271071 25387 223 0.0647829473018646 1366 54767 10309 1623337 113975 2292365
1 64484 19118 63556 8753072 2350880 753 0.412587314844131 911 2051363 1229 25167 15745 273656
1 61715 1379347 667811 656961 77367 175 0.394364982843399 10798 9878850 29260 737523 292129 4161709
1 35053 505960 40135 8916951 8738397 358 0.0664634928107262 559 136751 35402 11010 47841 5250670
1 816708 259427 53098 22558 863178 1176 0.147784724831581 3013 304550 9887 268972 277790 2434592
1 241726 181589 28652 269156 2735856 220 0.115105412900448 2876 3196155 16732 1255343 519075 1686928
1 32477 578157 255844 5825112 514746 1199 0.47145864367485 2167 1804350 3654 27767 22711 3896185
1 13323 6602233 3507918 143799 19432 392 0.146419629454613 1937 26190 2100 1112996 54004 4534530
1 34002 4254986 35831 55138 11544 160 0.165671244263649 741 54948 2273 219186 21804 8011026
1 29365 3365025 2666729 28877 30967 395 0.334126949310303 4215 3889977 30674 2468698 293570 9147868
1 156709 51794 35348 1036376 7308443 617 0.189906686544418 1090 17312 4387 72392 19509 7956965
1 29877 930672 1747253 6949488 6197127 1745 0.103144712746143 4278 6850754 8245 62112 29191 1325752
1 855928 3710591 479710 3540810 925160 16103 0.154973164200783 26930 7570561 198280 1426422 452157 6981250
1 893871 122677 34842 948900 2219786 3017 0.139206618070602 5306 139972 67724 131980 190987 5398859
1 42683 315458 17654 481544 1607634 264 0.0609169602394104 7618 144335 14336 4329809 55013 3185668
1 206794 1567177 92276 70120 847689 336 0.0855512171983719 1135 44900 5101 58629 45502 1548383
1 746487 202187 129718 374313 1685656 4741 0.231351956725121 9091 460763 13190 377530 178728 4891384
1 274868 8428447 892487 1010565 6517183 1126 0.0517748147249222 7872 936991 20979 1034794 296458 3751862
1 126859 6689459 2782112 7985706 74409 354 0.1990837007761 660 701426 1063 245395 101903 3504098
1 47434 2457202 321987 44721 10353 982 0.0831313282251358 3215 197230 24640 13204 38875 335614
1 59963 21013 4142617 801432 133842 178 0.134182274341583 197 16173 886 26327 13552 1120134
1 14959 99964 95353 2505415 61386 844 0.0728311613202095 2222 8653105 15844 189337 84277 840897
1 563327 127127 285279 66214 460731 432 0.200510486960411 735 1748015 75441 2169902 644446 4871954
1 42226 2992171 1163841 792169 772386 3240 0.22455058991909 8205 2934081 41899 235839 70455 4680138
1 13798 40700 44844 78631 195584 2763 0.0534047372639179 3257 156662 3839 115856 17704 6961854
1 104637 41645 2119486 40790 7488505 403 0.182839900255203 2828 421121 3599 32229 29842 1318113
1 36348 73068 126713 183728 1345215 569 0.222343683242798 11992 1147163 19741 739872 141290 6776526
1 216561 143705 485591 154935 162140 9840 0.137613087892532 10847 1377149 28167 578198 239160 507344
1 16293 3619030 170465 160628 22788 4456 0.319715440273285 5248 419248 45479 94790 104129 960924
1 35473 3363883 3708457 33128 182024 152 0.22196327149868 2560 33889 3351 4069752 34728 1619863
1 1031628 754168 124612 273215 19567 2887 0.0597933158278465 8174 4473653 35503 186888 159730 2132805
1 188153 49441 13355 386939 133072 1064 0.0664701014757156 62667 232342 67878 459385 135318 2258938
1 276034 337455 1965937 2737021 65606 18270 0.113355360925198 49662 245686 88160 2569836 460436 859787
1 80038 54629 866284 38677 38591 408 0.340309351682663 969 325321 2770 2113978 177654 1567905
1 31267 7480741 4153734 36285 522496 869 0.115596920251846 1641 38372 9921 371031 127191 5628386
1 1738047 2006683 35873 11048 18834 797 0.254376292228699 7890 1294066 8813 30367 19018 940805
1 593732 18772 108978 469939 1986084 154 0.139797642827034 350 42697 8278 2111933 729588 4059302
1 33025 21248 1151914 63675 3644275 835 0.242592543363571 2373 1389185 3283 78921 20536 417930
1 90767 15921 35270 185205 53996 546 0.0802484527230263 3212 2551334 4488 5623717 75251 2753198
1 424477 47175 7884703 1886300 2307467 894 0.260381698608398 9353 6981765 23458 381972 114238 688294
1 433873 4691417 7215273 22205 921362 218 0.149918660521507 13724 9179090 647146 293171 733250 8493550
1 60434 723490 23092 1007278 11132 1509 0.0659605413675308 2188 7703064 116871 715640 278413 1643268
1 33251 25812 10638 28667 4167256 487 0.0781364440917969 568 556570 4420 2929579 67815 7191325
1 60225 462311 4199098 12209 1141912 804 0.185025408864021 3959 279164 36148 25775 79296 8140833
1 5240041 182771 22178 202290 321271 4702 0.10468503087759 25120 226772 44848 1757664 171426 5845206
1 55601 537453 112834 6821551 70714 297 0.0619422122836113 5666 4056152 57423 537899 145617 944481
1 28571 3166991 21622 268663 3215487 600 0.220033213496208 3781 605417 3799 12041 8508 1640992
1 1148888 15682 203263 27218 30897 162 0.117643393576145 3377 10726 4029 92163 13469 1626888
1 116158 3279139 22559 2711330 658370 2665 0.0537710227072239 5334 41311 11238 386911 73377 3491859
1 669115 2487238 48662 16002 390109 2077 0.084347702562809 9477 312297 9956 162661 63340 2942284
1 266816 8456073 58018 12267 45475 221 0.0970963016152382 412 65689 5422 1750853 223833 2075698
1 40587 3313318 35754 48409 10223 431 0.286453306674957 1531 1093917 6517 1402501 80553 6340137
1 17018 11178 232718 50911 1291603 1267 0.187313377857208 1314 891207 1596 96132 29107 176323
1 25142 121900 165751 18448 30248 1112 0.181317895650864 1262 358854 72329 5632681 125960 1711639
1 1611410 289222 359819 14087 23555 3503 0.194508627057076 10558 2174338 21624 398103 212503 1603790
1 1035162 835418 405276 2243790 11147 222 0.0626599192619324 742 87487 11369 1201273 260372 5578819
1 37476 103154 729070 445038 26634 315 0.18713141977787 636 47020 10340 4913683 63980 4514656
1 10603 165459 26739 1711154 3060599 503 0.346876740455627 1863 607251 36949 114944 53636 3472900
1 97934 44590 36722 1948311 104383 160 0.133221581578255 3575 1764859 7544 10125 11680 2905067
1 166421 136578 5265475 588031 19206 166 0.0866795405745506 1573 677432 44858 3302241 50790 8232854
1 69667 2424128 7679196 16056 3781673 290 0.0929534286260605 359 73708 4627 61065 25436 7199728
1 47822 108176 109086 7353321 7971858 537 0.185620456933975 17625 15065 23975 35681 29067 464719
1 335162 13304 485630 583770 10687 641 0.150762423872948 1054 123533 1517 89937 81684 7617346
1 21369 12833 1901050 6329879 17646 208 0.0658023208379745 6436 43691 8687 5017244 45897 271852
1 62217 251871 1302746 3637734 81679 386 0.35969951748848 1076 50859 2428 67088 17072 6889587
1 290466 131324 457258 8561155 479144 1061 0.34905219078064 7001 28803 8938 71999 47917 3485128
1 432031 8578119 1369971 185814 207278 262 0.0661263465881348 2166 6516216 56021 240448 131143 3017977
1 186176 194744 7186406 861411 378399 99751 0.274856925010681 132214 263635 177961 932197 553199 3565668
1 49749 592253 2402549 1580616 1405619 157 0.111187994480133 2995 4566464 7320 83922 33039 814921
1 104752 163349 2768519 74258 135312 258 0.485473573207855 1878 2228989 6477 1566770 275146 9170980
