scenario N1 N2 N3 N4 N5 ta raa t1 N6 t2 N7 t3 Nanc
1 1130375 1046641 38572 933580 3194797 853447 778233 7510134 0 195 1882 15367 169743
1 25300 749010 515732 195716 99264 4339624 85917 657642 0 216 1168 16874 23027
1 333440 4437608 13924 1208588 329560 126260 426933 3850444 0 256 341 3883 348968
1 37883 8119049 21530 33516 1021190 9925341 95923 380301 0 1730 3446 11849 37018
1 31713 1024822 137173 9147328 1124686 191223 63615 205534 0 281 319 4533 30467
1 105706 2523717 567078 34230 470942 153182 77299 7249938 0 2033 2674 63837 100461
1 10216 5340749 4429878 1665964 390793 253971 12219 9638094 0 4629 7491 10341 17489
1 776506 436594 991650 345442 736137 1946812 685917 8276725 0 236 3075 7009 127999
1 10042 1731719 38711 3848652 586455 691455 124792 2420892 0 152 425 2091 5903
1 15110 73929 14741 131642 9308239 40944 184668 680687 0 191 2396 7148 8559
1 77784 61804 6350485 363228 2848738 1747591 1335023 5251106 0 4097 5642 7333 41073
1 279136 1347519 366554 2855108 88075 8915270 2459601 4472772 0 340 1895 8619 191221
1 389398 87777 205675 5562306 217386 77464 304284 9255990 0 1490 8298 9021 55688
1 380097 3841109 150960 4961552 1553660 194974 91064 2993741 0 8929 10020 49329 100554
1 52311 11357 120949 56575 96928 30860 49249 224312 0 1813 2234 5640 33837
1 34374 308200 188546 182672 82766 5871350 233113 4932682 0 2441 4145 79164 113698
1 54037 32723 183600 133105 160988 1739328 14931 654177 0 283 690 1025 6844
1 485893 62210 25278 54294 13378 14290 684942 2230003 0 219 375 855 113398
1 99574 62861 411234 633176 22862 5303329 155636 912377 0 178 227 6318 25125
1 214204 625473 5359057 3992921 702936 326305 65130 4265214 0 3349 3861 5480 32405
1 20702 2038482 655443 220408 1321774 21433 10868 195335 0 181 3920 7544 10526
1 142574 201849 5946529 5483601 20540 27523 109281 1294595 0 1272 1361 4486 22763
1 32284 107107 138943 1132218 4585824 8966553 3968654 4522125 0 269 5604 8454 24195
1 13708 15283 45531 16771 19902 13693 3362621 271654 0 683 1543 4104 24054
1 156521 3215787 1041913 530105 38976 20266 359961 2968007 0 1835 2834 2941 48433
1 29678 769571 1531801 12918 6499121 1410122 1257764 5149746 0 152 630 1048 33256
1 112389 8494424 29719 873854 182260 81202 126799 2031180 0 205 304 21526 40952
1 209272 112489 4254784 15452 1115838 228390 354134 6257937 0 175 257 10740 283115
1 83228 939079 106301 946678 1073043 474002 1884184 4035877 0 2204 2232 5914 113360
1 15428 1452488 1584613 1413553 747611 110515 73475 250300 0 394 784 1848 8286
1 1421089 16544 4536179 26914 40546 89199 564281 4746820 0 297 1669 2958 414129
1 13638 867874 2656929 34838 702167 37142 134301 2218473 0 531 731 3019 31885
1 29755 881289 235009 2255070 344395 16951 2163257 5447250 0 199 257 1462 35127
1 172349 7345762 46964 2469144 841225 11766 84230 1987884 0 176 385 1333 26792
1 604248 18978 7460019 47057 278613 22730 598681 2690650 0 209 2513 2603 106669
1 580659 1781502 1106982 229271 9221705 98847 151120 9755351 0 220 304 4673 65944
1 78543 22669 1992392 204461 161321 75725 8612866 1384659 0 378 2688 2938 50435
1 263573 1050241 140283 4417222 7554175 18647 311749 1426267 0 839 3840 7297 145223
1 555559 2811078 309675 5215513 624323 535814 221229 7155385 0 250 1192 3649 156346
1 54630 79267 2611152 717958 363459 306629 602639 7789983 0 242 3007 14979 146806
1 97470 215644 939277 28921 909173 1148452 54762 7727327 0 304 551 9080 67077
1 18113 60154 235359 1733594 2271869 391579 346137 5874529 0 295 856 21423 40416
1 419779 14355 39618 8073565 10395 14142 731150 8175412 0 359 380 2637 75365
1 21424 975890 790530 138228 2845163 281134 1119055 1521067 0 525 836 13643 20626
1 22834 126560 22168 16786 601421 663918 104844 246368 0 168 2574 23531 30172
1 17013 1042206 2114539 121252 221019 886332 6600323 5983354 0 1022 4369 4969 26479
1 70340 1177090 403216 180674 3320144 30378 464178 1122584 0 2410 2606 2915 133398
1 16507 5732862 14845 2490477 15638 28521 56745 332841 0 218 292 983 7293
1 232626 82303 27808 359318 8607245 5395211 332320 1432906 0 973 3207 20831 51428
1 16897 11327 2057686 97347 288324 37214 4228900 5645054 0 336 824 913 12030
1 13234 4549752 1848814 800056 80912 288036 14842 1558656 0 680 1520 3811 5085
1 81943 3193325 3619352 56899 175863 3027389 340526 481784 0 286 370 398 84647
1 182151 2914980 84811 11060 200249 154207 11960 2032151 0 522 632 31200 35138
1 21366 108300 51939 123335 150627 95586 73502 251404 0 223 2080 16282 30851
1 102977 14923 3252565 1090508 73339 1388642 541823 529258 0 5201 5643 6622 47332
1 66800 83894 11193 357579 27911 4182292 4432603 8254746 0 548 549 3403 62432
1 59641 93383 2465354 382142 4868647 634287 496428 346288 0 1153 2171 17191 81134
1 173845 26152 78199 1323477 1614796 667537 234548 4154916 0 292 391 517 206019
1 14288 15382 1551043 3228283 2584738 76577 2844765 3731769 0 161 474 667 13762
1 27693 30932 13646 6360378 5267524 128131 390409 8015013 0 279 1352 1557 66938
1 13751 498395 30058 2339984 771836 9658782 381730 2783587 0 261 1594 19301 22039
1 25965 347869 91360 564359 222351 30767 35889 187359 0 183 730 5405 22722
1 55361 179874 1603525 40331 201617 1589149 2005021 4575592 0 1003 1212 1590 64782
1 24828 80902 117281 1729775 6812689 4699360 10999 1974909 0 309 805 815 8272
1 41513 2029559 1199897 394400 41253 109853 293543 1445747 0 503 2206 8175 25688
1 61681 2224726 156795 3592887 2591639 9805193 3849546 7475997 0 232 789 1335 60132
1 78804 21427 9698837 553982 1055808 430046 21392 2781532 0 423 567 4611 9024
1 146945 2267945 4575287 1120893 1707110 5780038 81957 3126608 0 595 986 2288 21942
1 93273 66740 19881 106012 1486048 20190 1093644 9711032 0 161 196 365 216002
1 24262 13598 16227 276304 35684 154364 400185 156302 0 159 2088 3497 25636
1 38480 82242 4786874 563897 479906 251259 3706761 1447902 0 279 1020 3533 43400
1 27554 595897 91373 6934151 2621276 442615 679155 1421793 0 525 1803 2179 23852
1 175573 363319 628091 64936 87491 986817 1728290 3842664 0 5220 17439 18838 142138
1 53510 62121 459538 172613 207646 58083 5544322 7588646 0 1718 3204 6273 145528
1 14298 4640442 6798751 342164 27016 2124498 26035 6878243 0 812 1517 9701 11257
1 220619 458569 589735 8502829 41950 156819 86521 1292523 0 1502 3922 39959 62839
1 76614 1084079 2015653 73335 5645991 275060 2203376 3975594 0 227 691 6276 108181
1 17723 1032569 1258933 70031 2296722 772922 312705 333568 0 417 923 1904 16956
1 21237 2372048 183314 84884 1255637 23948 10753 5481615 0 289 505 4296 5319
1 99351 17067 112866 80639 606011 9825133 2441536 3757814 0 378 10719 12006 88136
1 536253 300240 5433134 61688 214809 26120 410411 8206585 0 1513 1672 3876 404546
1 41381 663493 2746359 306501 228558 117525 2784831 2687900 0 409 1274 1546 70536
1 453518 3867671 35392 4818844 479784 1159687 119766 5542657 0 1806 3240 37558 66187
1 13705 797288 58818 130387 6059311 287941 931705 2540210 0 167 2616 2956 15289
1 78862 550530 58313 8721698 193335 2303733 1639180 2961929 0 4679 6469 18169 50042
1 303939 27608 122943 204015 57595 1011277 235668 1118484 0 415 5819 9902 231720
1 983934 863927 3118985 2724323 148264 244283 499563 4713657 0 771 3333 31434 160982
1 19258 1902057 564458 180303 14503 36965 384846 2843515 0 322 555 6808 32061
1 774806 2974662 28797 8157625 645793 4076241 237359 5741429 0 597 2186 85583 127802
1 40780 186298 290096 5485787 413280 3712180 7261171 3568286 0 1320 6743 58017 98477
1 27483 743962 810291 192059 474595 627605 25451 197738 0 364 3808 8592 14887
1 29182 4100476 80255 184248 7896316 3046825 398472 2579777 0 215 540 25767 34757
1 31522 21239 5830163 46709 1128317 875547 102578 1272112 0 534 839 1128 62389
1 13351 28827 16136 172033 148647 3956859 6994352 4987965 0 623 712 4057 4917
1 299457 981401 695524 130888 1304627 5486270 2269306 2958563 0 1208 5573 13980 435850
1 18209 217825 925929 129809 8343908 226510 7309792 2276561 0 308 718 3841 14656
1 20134 97546 99182 89316 56977 896500 76735 158428 0 222 8504 8680 25992
1 236296 720660 1108939 9105950 2582277 2052125 6061644 5750311 0 5814 6296 192047 296516
1 27716 73051 65357 89075 52299 26984 726988 5711852 0 356 647 4831 17597
1 16016 772952 78399 403946 1682555 2138491 2157400 6198000 0 238 290 4940 18145
1 124043 1467017 604496 7206155 65601 97236 106193 3128438 0 4031 4907 22321 33225
1 70746 50481 31506 26582 813557 266982 93360 193027 0 375 386 6962 50227
1 825930 2857849 43332 4798011 157031 1364966 366472 2687946 0 182 556 10246 160549
1 169131 439370 172028 3309305 63212 168745 210187 917449 0 307 308 2491 43660
1 17497 163765 141764 199765 1269279 222545 26252 7263714 0 441 1248 2258 4165
1 364201 93115 309775 192888 675923 1314885 540835 993541 0 251 871 15441 349910
1 46611 4277694 1720698 56407 1760228 9445711 13288 432281 0 486 747 2764 7817
1 115124 4127980 12969 5058027 86598 99814 618686 979140 0 644 2796 6442 257448
1 987451 154826 14444 2656536 10627 2836512 3402596 3521947 0 370 673 4490 729585
1 103441 17366 33813 194542 297310 278178 10483 598261 0 302 3737 5068 9890
1 107850 166152 415477 169332 6415433 3137907 4450433 1382224 0 444 18210 66259 80070
1 18261 237980 3879346 38280 527652 5959713 2440044 5925545 0 2166 4190 9023 9967
1 392145 1819782 367542 285826 2235574 109022 2736271 3541392 0 1505 8316 24084 403524
1 151641 135455 20311 160602 2385467 1703563 1693741 1713841 0 820 8340 14260 359394
1 494366 224290 876932 713690 638291 189968 149848 3397072 0 855 1679 6015 94387
1 64726 1113531 32875 188113 413659 919687 19336 534927 0 589 2207 32373 41672
1 75501 9448273 792701 7779558 65348 6660415 36161 410627 0 917 3209 16341 38040
1 249396 51372 20022 269864 372709 3206638 870036 667763 0 306 10250 10650 72401
1 48720 228653 8427387 362039 6587585 86668 769589 863815 0 691 6234 6309 73920
1 59377 30553 719324 2193519 215394 933446 249417 1311230 0 2224 2503 8271 125085
1 60015 7393398 102421 6654758 87555 930045 34205 7310317 0 1009 13024 19445 53502
1 27853 3369069 517635 541316 39669 7339894 1065725 3790069 0 271 285 3690 18085
1 1421619 1018878 14441 44747 3947309 5959782 2099205 8463581 0 570 1263 5322 314959
1 29082 16268 28041 328781 1988737 8598829 253691 169397 0 436 583 4891 10073
1 47993 45808 616830 353958 17493 14604 73038 6692585 0 167 808 1652 7138
1 31462 30484 8583326 40425 5257688 861751 871020 710612 0 432 2492 8127 76143
1 24014 183845 159581 711668 4513077 61585 1636408 2434079 0 342 1104 1934 49486
1 15511 2674526 174402 133577 3034123 8923023 323632 886929 0 1537 5908 8648 43547
1 16580 147982 179828 6112178 3549961 66036 4177799 7946617 0 273 2314 8939 26675
1 226403 190474 1860868 492472 1246745 58650 126535 2241455 0 1479 4828 14506 113462
1 1229018 1141202 21977 1783888 524745 377284 788488 9881221 0 758 5270 7669 155029
1 597872 2353858 406034 3799525 1435986 3353714 1032328 2209230 0 204 630 4261 184663
1 288777 95653 2440601 15253 2206844 7531262 189390 1197890 0 340 487 44415 95451
1 241949 502062 21686 174951 14746 942022 396641 2027894 0 886 1275 37056 373106
1 11162 626281 2081959 172615 3183309 895331 187177 232087 0 1360 2037 2753 9820
1 1200340 4037194 1011180 1121574 9227254 913116 304462 5446411 0 2855 20296 34832 131827
1 46501 77651 319370 219381 156964 1779419 1879716 485654 0 225 2138 7212 69718
1 42543 533998 10562 203256 1169610 961462 1025387 3169882 0 389 13516 19975 34880
1 104069 15818 729881 60747 36909 837670 7373429 1981787 0 856 911 5550 60114
1 143775 6991988 7480869 415850 813789 2181203 257326 723199 0 1626 2913 12601 145106
1 721584 376969 5253541 2053672 458975 130704 652388 7464177 0 1030 2635 6972 456459
1 68295 2000855 794689 1210451 1616859 25146 42660 1660374 0 1147 2690 2834 10129
1 38930 5343977 2043974 3268524 155469 1067968 1282625 2205686 0 164 2388 15885 81294
1 145049 11349 27154 1117554 7108529 369371 789527 1781527 0 190 3784 8199 130349
1 782814 309983 414989 69809 181117 3130878 3349801 7107567 0 168 203 54429 191618
1 20223 94665 898522 42577 1034536 5017832 127663 857331 0 847 3138 19000 58694
1 24656 1754724 549944 137903 7035395 12637 20536 426590 0 165 193 705 3502
1 12903 2145018 392376 9480639 2235191 158239 214530 2519561 0 502 503 3075 8149
1 684686 154881 3972583 6766043 9781128 2050876 3508163 2942363 0 2638 10369 25326 235512
1 87539 2412478 156188 789889 115822 6350144 113084 1660128 0 3467 8326 76918 82112
1 16436 16321 363548 866990 18222 54312 645655 1334625 0 283 2031 2440 6716
1 33380 18974 3896613 135688 37429 42453 269083 3721958 0 297 330 3260 7264
1 13573 906754 17005 3462937 3269002 320144 2812322 2272749 0 202 3227 9338 9404
1 57959 193874 2884506 64993 117805 1053111 425266 438541 0 277 2701 5155 96865
1 67025 56435 5643641 2768722 14700 37509 2852288 1860373 0 2645 3459 9593 95860
1 593808 259608 209084 8179378 6985645 569020 5263698 3953953 0 165 704 92657 590270
1 95413 2093592 359913 4249993 7471251 8587940 2715971 7187096 0 2759 13862 17706 175728
1 17328 70711 1649810 82013 40407 457003 15177 4877245 0 2793 7559 24219 32957
1 15772 184476 84523 92764 3400020 11750 42168 118892 0 562 2432 3013 20722
1 21078 1276836 4309199 112250 99424 4586123 2486636 3413901 0 193 259 6413 27712
1 70319 7641010 170461 118572 488771 667744 297302 1567465 0 1336 6897 31517 166930
1 120745 1035323 1485496 321187 6418657 2628102 1134909 5863558 0 6825 13396 48337 66249
1 14600 19621 627406 284179 86986 54973 5125958 2837844 0 188 887 1978 34029
1 145156 28880 4235505 20813 356328 1316293 2751511 2502645 0 1424 4821 13272 66461
1 20540 125332 5824846 43547 2015576 3853689 1342242 6400958 0 215 256 1225 22644
1 24797 1400030 356136 1816320 175740 1638807 12780 204604 0 231 1387 5775 7930
1 172651 2614941 2928945 40909 3048985 656096 61475 3843320 0 372 10885 14019 39398
